agent,price,address,beds,baths,receptions
Mov8 Real Estate,"£150,000","Restalrig Road South, Restalrig, Edinburgh EH7",1 bed,1 bath,1 reception
Robertson Homes - Ness Castle,"£270,000","""Clemente"" at Darochville Place, Inverness IV2",4 beds,2 baths,2 receptions
"Purplebricks, Head Office","£69,500","Exeter Street, Coatbridge ML5",1 bed,1 bath,
Argyll Estate Agents,"£270,000","Leven, Stronmilchan Road, Dalmally, Argyll PA33",3 beds,1 bath,1 reception
RE/MAX Clydesdale & Tweeddale,"£205,000","New Fixed Price! Tannoch Brae, Greenside, Peebles EH45",3 beds,1 bath,1 reception
Primrose and Gordon,"£105,000","16 Kirkland Road, Terregles, Dumfries DG2",2 beds,1 bath,1 reception
"Allen & Harris - Clarkston, Glasgow","£105,000","Maryville Avenue, Giffnock, Glasgow G46",1 bed,1 bath,1 reception
Gilson Gray LLP,"£595,000","104 Biggar Road, Fairmilehead, Edinburgh EH10",5 beds,3 baths,3 receptions
Slater Hogg & Howison - Greenock Sales,"£190,000","Stoneleigh Road, Greenock, Inverclyde PA16",3 beds,1 bath,1 reception
Slater Hogg & Howison - Candleriggs Sales,"£150,000","Cook Street, Tradeston, Glasgow, Lanarkshire G5",2 beds,1 bath,1 reception
VMH Solicitors,"£130,000","Sleigh Drive, Edinburgh EH7",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£150,000","Viking Place, Aberdeen AB12",3 beds,1 bath,1 reception
Knight Frank - Edinburgh Sales,"£725,000","Northumberland Street, New Town EH3",4 beds,2 baths,1 reception
VMH Solicitors,"£240,000","Harrison Road, Edinburgh EH11",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£95,000","141 Marina Road, Boghall, Bathgate EH48",1 bed,1 bath,1 reception
Town & Country Estate Agents,"£195,000","St Mungo Street, Bishopbriggs, Glasgow G64",2 beds,,
Savills - Edinburgh RDS,"£680,000","Plot 6 - The Walled Garden, Laverockbank Road, Edinburgh EH5",4 beds,3 baths,
Savills - Edinburgh RDS,"£1,499,000","The Playfair Donaldson's, S06, Donaldson Drive, Edinburgh EH12",3 beds,2 baths,
Savills - Edinburgh RDS,"£790,000","The Playfair Donaldson's, F17, Donaldson Drive, Edinburgh EH12",2 beds,2 baths,
Savills - Edinburgh RDS,"£645,000","The Playfair Donaldson's, G17, Donaldson Drive, Edinburgh EH12",2 beds,2 baths,
Savills - Edinburgh RDS,"£575,000","Plot 2 - The Walled Garden, Laverockbank Road, Edinburgh EH5",3 beds,,
Igloo,"£44,995","Union Street, Larkhall ML9",1 bed,1 bath,1 reception
On The Move,"£70,000","Woodside Drive, Calderbank, Airdrie ML6",3 beds,1 bath,1 reception
Stuart and Stuart WS,"£288,000","31/18 Simpson Loan, Quartermile, Edinburgh EH3",1 bed,1 bath,1 reception
"Purplebricks, Head Office","£62,000","Den Walk, Leven KY8",2 beds,1 bath,1 reception
"Clyde Property, Shawlands","£599,000","Dumbreck Road, Dumbreck, Glasgow G41",10 beds,9 baths,2 receptions
Young Robertson and Co,"£60,000","Hillhead Road, Wick KW1",1 bed,1 bath,1 reception
Property Trader,"£260,000","Carrick Road, Ayr KA7",6 beds,,
Express Estate Agency,"£85,000","Lemon Place, Aberdeen AB24",2 beds,,
Yopa,"£175,000","Highfield Avenue, Inverness IV3",3 beds,1 bath,1 reception
MQ Estate Agents & Lettings,"£185,000","Baird Drive, Roseburn, Edinburgh EH12",2 beds,1 bath,1 reception
Aberdein Considine,"£285,000","Dunkeld Road, Perth PH1",9 beds,8 baths,3 receptions
Neilsons Solicitors & Estate Agents,"£450,000","7 Catelbock Close, Kirkliston EH29",5 beds,3 baths,2 receptions
Savills - Edinburgh Country Houses,"£295,000","Fin Glen, Ardeonaig, Killin, Perthshire FK21",6 beds,3 baths,1 reception
Savills - Glasgow RDS,"£254,995","Plot 34 - Prince's Quay, Pacific Drive, Glasgow G51",2 beds,2 baths,
Ralph Hendrie Legal,"£335,000","7/5 West Port, Edinburgh EH1",2 beds,1 bath,1 reception
McEwan Fraser Legal,"£250,000","Portland Row, Edinburgh EH6",2 beds,2 baths,1 reception
Warners,"£395,000","188 Craigleith Road, Craigleith, Edinburgh EH4",2 beds,1 bath,2 receptions
McEwan Fraser Legal,"£95,000","Kittybrewster Square, Aberdeen AB25",1 bed,1 bath,1 reception
Caledonia Bureau,"£87,000","800 Dumbarton Road, Dalmuir, West Dunbartonshire G81",3 beds,1 bath,1 reception
Northwood - Aberdeen,"£159,000","Market Street, Stoneywood AB21",2 beds,2 baths,1 reception
McCarthy Stone - RESALES,"£205,000","Heugh Road, North Berwick EH39",1 bed,1 bath,1 reception
Future Property Auctions,"£50,000","3, Charles Avenue, Renfrew PA48Rs PA4",2 beds,,
"Purplebricks, Head Office","£120,000","3 New Bridge Street, Ayr KA7",2 beds,1 bath,1 reception
Glow Homes Letting & Sales,"£315,000","Cubeside Villa, Dalry KA24",4 beds,2 baths,1 reception
Next Home Estate Agents,"£195,000","West George Street, Blairgowrie PH10",3 beds,2 baths,2 receptions
Allen & Harris - Kilmarnock,"£25,000","King Street, Newmilns KA16",1 bed,1 bath,1 reception
Countrywide Scotland - Dennistoun,"£140,000","Rosemount Place, Royston, Glasgow G21",2 beds,2 baths,1 reception
McCarthy Stone - RESALES,"£200,000","Riverwood, 101 Craigdhu, Milngavie G62",1 bed,1 bath,1 reception
DJ Alexander,"£220,000","5/7 Duff Road., Edinburgh EH11",2 beds,1 bath,1 reception
Igloo,"£59,995","Dechmont Street, Hamilton ML3",1 bed,1 bath,1 reception
Yvonne Fitzgerald Properties,"£72,000","Argyle Square, Wick KW1",2 beds,1 bath,1 reception
Hastings and Co - Borders Property and Legal,"£82,500","Albert Place, Kelso TD5",1 bed,1 bath,1 reception
B-Spoke Property,"£150,000","Drapers Yard, 14 Upper Craigs, Stirling FK8",,,
WESTGATE,"£74,995","Glanderston Gate, Newton Mearns, Glasgow G77",1 bed,1 bath,1 reception
Homelink Estate and Letting Agents Ltd,"£61,500","Alexander Street, Airdrie ML6",2 beds,1 bath,1 reception
Your Move - Edinburgh,"£165,000","Gordon Street, Edinburgh, Midlothian EH6",2 beds,1 bath,1 reception
Middleton Ross,"£162,000","Braeface, Alness IV17",4 beds,1 bath,2 receptions
"Purplebricks, Head Office","£145,000","16 Netherkirkgate, Aberdeen AB10",2 beds,1 bath,1 reception
Neill Clerk Estate Agents,"£66,000","Trafalgar Street, Greenock PA15",2 beds,1 bath,1 reception
Mccrae and Mccrae,"£550,000","Garden House, Naemoor Gardens, Kinross KY13",6 beds,4 baths,2 receptions
"Springbok Properties, Nationwide","£65,000","Victoria Road, Aberdeen, Aberdeenshire AB11",2 beds,1 bath,1 reception
Galloway and Ayrshire Properties Ltd,"£217,000","Leswalt High Road, Stranraer DG9",4 beds,1 bath,2 receptions
Caledonia Bureau,"£70,000","Castlehill Quadrant, Dumbarton G82",2 beds,1 bath,1 reception
Robb Residential,"£215,000","Corona Cottage, 2 Cromwell Street, Dunoon PA23",4 beds,2 baths,2 receptions
R and R Urquhart Property,"£105,000","Moravia Court, Market Street, Forres IV36",1 bed,1 bath,1 reception
Re/Max Elite,"£170,000","Botriphnie, Keith AB55",,,
Cochran Dickie,"£145,000","Burnbrae Cottage, Mill Brae, Bridge Of Weir PA11",2 beds,1 bath,1 reception
Lindsays,"£175,000","Flat 19 Caiystane Court, Oxgangs Road North, Oxgangs, Edinburgh EH13",1 bed,1 bath,1 reception
Mchugh Estate Agents Ltd,"£119,995","Craggan Drive, Glasgow G14",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£90,000","Gordon Street, Peterhead AB42",2 beds,1 bath,1 reception
Savills - Edinburgh RDS,"£318,000","18/12, Canonmills Garden, Warriston Road, Edinburgh EH7",2 beds,2 baths,1 reception
Robb Residential,"£275,000",Tighnabruaich PA21,3 beds,2 baths,2 receptions
Warners,"£440,000","98 (1F2) Marchmont Crescent, Marchmont, Edinburgh EH9",3 beds,1 bath,1 reception
Allen & Harris - Burnside,"£200,000","Stonelaw Drive, Rutherglen, Glasgow G73",3 beds,2 baths,1 reception
Savills - Edinburgh RDS,"£346,000","17/15 Canonmills Garden, Warriston Road, Edinburgh EH7",2 beds,2 baths,1 reception
Murray Snell,"£335,000","Bruntsfield Avenue, Edinburgh EH10",2 beds,1 bath,1 reception
McEwan Fraser Legal,"£200,000","Cove Way, Cove Bay, Aberdeen, Aberdeenshire AB12",3 beds,1 bath,1 reception
Express Estate Agency,"£380,000",Auchterarder PH3,6 beds,,
"Purplebricks, Head Office","£175,000","Railton Gardens, Arbroath DD11",3 beds,1 bath,2 receptions
Murray Snell,"£335,000","Bruntsfield Avenue, Edinburgh EH10",2 beds,1 bath,1 reception
Asset Properties,"£70,000","South Bridgend, Crieff PH7",2 beds,1 bath,
Yopa,"£170,000","Braeface, Alness IV17",3 beds,1 bath,1 reception
Barratt Homes - Barratt @ St Clements Wells,"£240,995","""Coull"" at Auburn Locks, Wallyford, Musselburgh EH21",3 beds,1 bath,2 receptions
Possible Estate Agents,"£119,950","26A Marshall Place, Perth PH2",1 bed,1 bath,1 reception
Barratt Homes - Barratt @ St Clements Wells,"£259,995","""Traquair"" at Auburn Locks, Wallyford, Musselburgh EH21",3 beds,2 baths,2 receptions
Taylor & Henderson,"£179,000","8 Douglas Place, Largs KA30",3 beds,2 baths,2 receptions
McArthur Stanton,"£83,000","Crosslet Road, Dumbarton G82",2 beds,1 bath,1 reception
Barratt Homes - Barratt @ St Clements Wells,"£272,995","""Craigend"" at Auburn Locks, Wallyford, Musselburgh EH21",3 beds,2 baths,2 receptions
MKM Estate Agents Ltd,"£79,000","Laggan Path, Shotts ML7",2 beds,1 bath,1 reception
Simple Approach Estate Agents,"£187,000","Mavisbank Place, Perth PH1",3 beds,2 baths,1 reception
EweMove Sales & Lettings - Aberdeen,"£210,000","Queens Crescent, Aberdeen AB15",2 beds,2 baths,1 reception
"Clyde Property, West End","£195,000","Chancellor Street, Flat 3/3, Partick, Glasgow G11",2 beds,1 bath,1 reception
Yopa,"£100,000","William Street, Gourdon, Montrose DD10",2 beds,1 bath,1 reception
Re/Max Property Marketing Centre (ABERDEEN LTD),"£745,000","Quarry Road, Cults, Aberdeen AB15",5 beds,2 baths,2 receptions
Slater Hogg & Howison - Greenock Sales,"£70,000","Kelly Street, Greenock, Inverclyde PA16",3 beds,1 bath,1 reception
Slater Hogg & Howison - Dennistoun,"£160,000","Craigpark Drive, Dennistoun, Glasgow G31",3 beds,1 bath,1 reception
Yvonne Fitzgerald Properties,"£85,000","Couper Street, Thurso KW14",3 beds,1 bath,1 reception
B-Spoke Property,"£49,999","Bayne Street, Stirling FK8",1 bed,1 bath,1 reception
Warners,"£185,000","98/4 Warriston Road, Warriston, Edinburgh EH7",2 beds,1 bath,1 reception
Your Move - Glenrothes,"£150,000","Cupar Road, Auchtermuchty, Cupar, Fife KY14",3 beds,2 baths,1 reception
Warners,"£290,000","19/8 Old Fishmarket Close, Old Town, Edinburgh EH1",2 beds,1 bath,1 reception
RE/MAX Property Marketing Centre,"£145,000","Barrland Court, Glasgow G41",2 beds,2 baths,1 reception
VMH Solicitors,"£120,000","1/76 Homeross House, Mount Grange, Strathearn Road EH9",1 bed,1 bath,1 reception
"Purplebricks, Head Office","£100,000","51 Allison Street, Glasgow G42",1 bed,1 bath,1 reception
RE/MAX Clydesdale & Tweeddale,"£145,000","Northgate, Peebles EH45",2 beds,1 bath,2 receptions
Cochran Dickie (Paisley),"£89,995","Flat 4 Kelburne Court, 51 Glasgow Road, Paisley PA1",1 bed,1 bath,1 reception
Robb Residential,"£550,000","Langdales, Houston House, Kirk Road, Houston, Johnstone PA6",3 beds,4 baths,3 receptions
"Clyde Property, Falkirk","£115,000","Hornbeam Crescent, Laurieston, Falkirk FK2",3 beds,1 bath,1 reception
AB & A Matthews,"£150,000","6 Albert Street, Newton Stewart DG8",6 beds,2 baths,2 receptions
Ralph Hendrie Legal,"£550,000","84 Inveresk Road, Musselburgh EH21",5 beds,2 baths,3 receptions
"Clyde Property, Shawlands","£98,000","Ettrick Place, Flat 1/1, Shawlands, Glasgow G43",1 bed,1 bath,1 reception
Drever and Heddle,"£495,000","Redroof, Back Road, Stromness, Orkney KW16",5 beds,6 baths,2 receptions
Countrywide Scotland - Paisley,"£130,000","Mulberry Road, Renfrew, Renfrewshire PA4",2 beds,2 baths,1 reception
"Purplebricks, Head Office","£385,000","Mill Of Uras, Stonehaven AB39",4 beds,1 bath,2 receptions
Thorntons Law LLP - Cupar,"£135,000","Newtown, Cupar, Fife KY15",2 beds,1 bath,2 receptions
Thorntons Law LLP - Cupar,"£135,000","Burnside North, Cupar, Fife KY15",4 beds,1 bath,1 reception
Simple Approach Estate Agents,"£194,995","Perth Road, Dundee DD2",3 beds,1 bath,1 reception
"Purplebricks, Head Office","£220,000","A97, Huntly AB54",1 bed,1 bath,
Slater Hogg & Howison - Glasgow West End Sales,"£220,000","Branklyn Court, Anniesland, Glasgow G13",3 beds,2 baths,1 reception
Harper & Stone Estate and Letting Agents,"£2,250,000","The Coachmans House, Dollarbeg, Dollar FK14",6 beds,6 baths,
Portolio,"£145,000","Downfield Place, Edinburgh EH11",1 bed,1 bath,1 reception
Aberdein Considine,"£124,950","Tandara, Postie's Walk, High Street, Banchory, Aberdeenshire AB31",2 beds,1 bath,1 reception
Pacitti Jones,"£395,000","1 Crawfurd Gardens, Burnside, Glasgow G73",7 beds,2 baths,2 receptions
Savills - Edinburgh Town,"£899,995","15 Scald Law Drive, Colinton, Edinburgh EH13",5 beds,4 baths,3 receptions
McEwan Fraser Legal,"£190,000","Airyhall Drive, Aberdeen AB15",2 beds,1 bath,1 reception
Slater Hogg & Howison - Stirling Sales,"£130,000","Claycrofts Place, Stirling, Stirlingshire FK7",2 beds,2 baths,1 reception
Northwood - Aberdeen,"£229,000","Mid Stocket Road, Midstocket, Aberdeen AB15",3 beds,1 bath,1 reception
Yopa,"£285,000","Oaklands Square, Edinburgh EH11",3 beds,2 baths,1 reception
Bruce & Company,"£550,000","Invernessshire, Highland PH32",1 bed,1 bath,
Barratt Homes - Westburn Gardens,"£179,995","""Glennie"" at 55 May Baird Wynd, Aberdeen AB23",2 beds,1 bath,1 reception
Yopa,"£160,000","Moubray Grove, South Queensferry EH30",2 beds,1 bath,1 reception
Barratt Homes - Westburn Gardens,"£189,995","""Forbes"" at 55 May Baird Wynd, Aberdeen AB23",2 beds,2 baths,2 receptions
Deans Solicitors and Estate Agents LLP,"£400,000","46 Craiglockhart Terrace, Craiglockhart EH14",4 beds,,
Barratt Homes - Westburn Gardens,"£309,995","""Wood"" at 55 May Baird Wynd, Aberdeen AB23",3 beds,2 baths,2 receptions
Manor Estate Agency,"£85,000","Sandaig Road, Barlanark G33",3 beds,1 bath,1 reception
DJ Alexander,"£355,000","96 (2F3) Marchmont Road, Edinburgh EH9",3 beds,1 bath,1 reception
Aberdein Considine,"£114,950","Lower Flat Left, George Street, Perth PH1",3 beds,1 bath,1 reception
Annan Solicitors & Estate Agents,"£205,000","2 Sheriff Brae, Edinburgh, City Of EH6",2 beds,,
Mov8 Real Estate,"£343,995","Glenluce Drive, Bishopton PA7",4 beds,2 baths,1 reception
Miller Homes - South Gilmerton Brae,"£399,995","""Yeats"" at Gilmerton Station Road, Edinburgh EH17",4 beds,3 baths,2 receptions
Future Property Auctions,"£50,000","6, William Street, Johnstone PA58Ds PA5",2 beds,,
McEwan Fraser Legal,"£165,000","Leith Walk, Leith, Edinburgh EH6",1 bed,1 bath,1 reception
Anderson Shaw & Gilbert,"£110,000","37, Royal Ness Court, Inverness IV3",1 bed,1 bath,1 reception
Isle Of Skye Estate Agency,"£80,000","4 Upper Milovaig, Glendale IV51",,,
Your Move - Kirkcaldy,"£369,995","Dean Park Brae, Chapel, Kirkcaldy, Fife KY2",5 beds,5 baths,2 receptions
Paul Rolfe Sales & Lettings,"£160,000","63 Kinloch View, Linlithgow EH49",1 bed,1 bath,1 reception
Fife Properties Sales & Lettings,"£50,000","Wellesley Road, Methil, Leven KY8",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£99,000","3 Hill Street, Aberdeen AB25",2 beds,1 bath,1 reception
Murray & Currie,POA,"Canaan Lane, Morningside, Edinburgh EH10",2 beds,,
T Duncan & Co,"£75,000","Bridge Street, Montrose DD10",2 beds,1 bath,1 reception
Savills - Brechin,"£440,000","Benshie Cottage, Oathlaw, By Forfar, Angus DD8",4 beds,3 baths,3 receptions
Slater Hogg & Howison - Largs,"£190,000","Kelvin Walk, Largs, North Ayrshire, . KA30",2 beds,1 bath,2 receptions
Knight Frank - Edinburgh Sales,POA,"Canaan Lane, Morningside EH10",2 beds,2 baths,1 reception
Neill Clerk Estate Agents,"£139,900","Union Street, Greenock PA16",3 beds,1 bath,1 reception
Penny Lane Homes,"£119,950","Kenley Road, Renfrew PA4",2 beds,2 baths,1 reception
McJerrow & Stevenson,"£90,000","Granary Mews, Dumfries DG1",1 bed,1 bath,1 reception
R and R Urquhart Property,"£565,000","The Knoll, 6 St Leonards Road, Forres IV36",5 beds,3 baths,3 receptions
Thorntons Law LLP - St. Andrews,"£335,000","Scholars Gate, St Andrews, Fife KY16",2 beds,2 baths,1 reception
Taylor & Henderson,"£64,000","Plot Of Land Kilmahew Street, Ardrossan KA22",3 beds,2 baths,2 receptions
Walker Laird Solicitors & Estate Agents,"£57,000","Rowans Gate, Paisley PA2",1 bed,1 bath,1 reception
Future Property Auctions,"£30,000","117, West Main Street, Flat 1-1, Darvel KA170Ha KA17",2 beds,,
Future Property Auctions,"£15,000","Site At Daviot, Inverurie AB510Jh AB51",,,
Arran Estate Agents,"£410,000","Alt Na Mara, Newton Shore, Lochranza KA27",4 beds,2 baths,2 receptions
Future Property Auctions,"£17,000","Plot At Longhill, New Leeds, Aberdeenshire AB424Hx AB42",,,
Masson Cairns,"£180,000","Mill Lane, Nethy Bridge PH25",,,
"Clyde Property, West End","£175,000","Castlebank Place, Flat 1/2, Glasgow Harbour, Glasgow G11",2 beds,2 baths,1 reception
Parkmove,"£45,995",Kirkcudbright DG6,2 beds,,
Slater Hogg & Howison - Largs,"£165,000","Millennium Court, Largs, North Ayrshire KA30",2 beds,2 baths,1 reception
Bannerman Burke Properties Ltd,"£290,000","Heronhill Close, Hawick TD9",4 beds,3 baths,2 receptions
Your Move - Inverness,"£250,000","Academy Street, Nairn, Highland IV12",,,
Robb Residential,"£275,000","Gylemuir, 5 Morrisons Park, Lochgoilhead, Cairndow PA24",3 beds,2 baths,1 reception
VG Homes,"£285,000","Bagmoors Road, Pettinain ML11",3 beds,2 baths,2 receptions
"Springbok Properties, Nationwide","£90,000","Anderson Avenue, Aberdeen, Aberdeen AB24",2 beds,1 bath,1 reception
Melrose & Porteous,"£130,000","Easter Street, Duns TD11",2 beds,1 bath,1 reception
"Clyde Property, Shawlands","£99,000","Riverton Court, 180 Riverford Road, Newlands, Glasgow G43",1 bed,1 bath,1 reception
"Clyde Property, Shawlands","£139,000","Rosebery Terrace, Flat 3/3, Oatlands, Glasgow G5",2 beds,1 bath,1 reception
RE/MAX Clydesdale & Tweeddale,"£80,000","Tweedholm Avenue East, Walkerburn EH43",1 bed,1 bath,1 reception
Allen & Harris - Helensburgh,"£170,000","East Princes Street, Helensburgh G84",4 beds,1 bath,1 reception
We Auction Property,"£32,500","Wellwood Street, Muirkirk KA18",,,
We Auction Property,"£32,500","Land Adjacent 73 Wellwood Street, Muirkirk KA18",,,
BestMove Scotland,"£127,000","Binnie Street, Gourock PA19",2 beds,1 bath,
AB Properties,"£185,000","6 Church Street, Wanlockhead ML12",2 beds,2 baths,1 reception
Fords Daly Legal,"£79,999","Russell Place, Kirkcaldy KY1",2 beds,1 bath,
Coulters Stockbridge,"£395,000","3/2 Warriston Place, Canonmills, Edinburgh EH3",3 beds,1 bath,1 reception
Premier Properties Perth,"£103,500","George Street, Perth PH1",2 beds,1 bath,1 reception
Lindsays,"£470,000","West Stanhope Place, West End, Edinburgh EH12",3 beds,1 bath,1 reception
Your Move - Kirkcaldy,"£69,995","Duncan Street, Kirkcaldy, Fife KY2",1 bed,1 bath,1 reception
Yopa,"£400,000","Park Street, Dingwall IV15",5 beds,3 baths,2 receptions
T Duncan & Co,"£92,000","High Street, Montrose DD10",2 beds,1 bath,1 reception
